url,concept_and_mnemonic
https://mammothmemory.net/history/american-history/the-american-civil-war/abraham-lincoln--president-of-the-united-states-during-the-civil-war.html,"```json
[
    {
        ""term"": ""Abraham Lincoln"",
        ""definition"": ""President of the United States during the Civil War who wanted all the states to remain part of the Union."",
        ""mnemonic"": ""Lincoln wanted the link between all the states to continue (Lincoln). He tried to hold all the states together."",
        ""image"": ""/images/user/base/History/American Civil War/abraham-lincoln---american-civil-war.f02e2ba.jpg"",
        ""keywords"": [""link"", ""con""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/jefferson-davis--president-of-the-confederate-states.html,"```json
[
    {
        ""term"": ""Jefferson Davis"",
        ""definition"": ""President of the Confederate States from 1862 to 1865, after which he was imprisoned for two years"",
        ""mnemonic"": ""He was jettisoned (Jefferson) out of the jail after two years of day visits (Davis) from friends."",
        ""image"": ""/images/user/base/History/American Civil War/jefferson-davies---american-civil-war-history.5ae6c39.jpg"",
        ""keywords"": [""jettison"", ""day vis""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/ulysses-s-grant--commander-of-the-union-armies.html,"```json
[
    {
        ""term"": ""Ulysses S. Grant"",
        ""definition"": ""Commander of the Union armies, 1864-1865"",
        ""mnemonic"": ""You will see (Ulysses) that everything the North wanted was granted (Grant)."",
        ""image"": ""/images/user/base/History/American Civil War/ulysses-s-grant---american-civil-war-history.9e16d11.jpg"",
        ""keywords"": [""grant""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/robert-e-lee--commander-of-the-confederate-armies.html,"```json
[
    {
        ""term"": ""Robert E. Lee"",
        ""definition"": ""Commander of the Confederate armies"",
        ""mnemonic"": ""Lee had lean times because he fought for the South."",
        ""image"": ""/images/user/base/History/American Civil War/robert-e.4fbfa20.jpg"",
        ""keywords"": [""Lee"", ""lean""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/learning-the-dates-of-the-american-civil-war--method-1.html,"```json
[
    {
        ""term"": ""American Civil War Start Date"",
        ""definition"": ""The American Civil War started in the year 1861."",
        ""mnemonic"": ""Before the war they FiSHeD (the American Civil War started in 1861)."",
        ""image"": ""/images/user/base/History/American Civil War/fished-american-civil-war.ba5c327.jpg"",
        ""keywords"": [""fished"", ""f"", ""sh"", ""d""]
    },
    {
        ""term"": ""Duration of the American Civil War"",
        ""definition"": ""The American Civil War continued for four years."",
        ""mnemonic"": ""Then there was a ROW for four years."",
        ""image"": ""/images/user/base/History/American Civil War/row-american-civil-war.5894cc0.jpg"",
        ""keywords"": [""row""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/learning-the-dates-of-the-american-civil-war--method-2.html,"```json
[
    {
        ""term"": ""American Civil War"",
        ""definition"": ""The war started in 1861 and ended in 1865."",
        ""mnemonic"": ""1. NORTHERN STATES 1 (won) = 1861, 2. SOUTHERN STATES ZILCH = 1865"",
        ""image"": [
            ""/images/user/base/History/American Civil War/learning-dates-method-2---american-civil-war-history.10a8a12.jpg"",
            ""/images/user/base/History/American Civil War/southern-states-zilch---american-civil-war.a676cd6.jpg""
        ],
        ""keywords"": [""won"", ""zilch""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/appomattox-court-house.html,"```json
[
    {
        ""term"": ""Appomattox Court House"",
        ""definition"": ""The last major battle of the American Civil War where Ulysses S. Grant accepted General Robert E. Lee's surrender."",
        ""mnemonic"": ""All opposing sides put down their mattocks (Appomattox), which were used for digging in, and put down their weapons."",
        ""image"": ""/images/user/base/History/American Civil War/appomattox-court-house---american-civil-war-history.85c4a95.jpg"",
        ""keywords"": [""All"", ""opposing"", ""mattocks""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/gettysburg.html,"```json
[
    {
        ""term"": ""Gettysburg"",
        ""definition"": ""American civil war battle in and around the town of Gettysburg that had the largest number of casualties in the entire war. The Union army defeated the Confederates."",
        ""mnemonic"": ""Getting his burgers (Gettysburg), he bought the largest number he could get on the tray (largest number of casualties)."",
        ""image"": ""/images/user/base/History/American Civil War/gettysburg-in-the-american-civil-war.4346052.jpg"",
        ""keywords"": [
            ""Getti"",
            ""burg""
        ]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/anaconda-plan.html,"```json
[
    {
        ""term"": ""Anaconda Plan"",
        ""definition"": ""Union Army strategy by General Winfield Scott to block ports and advance down the Mississippi River to cut the South in two, suffocating the victim like an anaconda snake."",
        ""mnemonic"": ""The anaconda snake (Anaconda Plan) was let loose around the ports and came down the Mississippi River. To ensure the snake stayed and the Union were the winners, a Scottish man (Winfield Scott) had hold of its head."",
        ""image"": ""/images/user/base/History/American Civil War/anaconda-plan---american-civil-war-history.9efe7fe.jpg"",
        ""keywords"": [""anaconda"", ""around the ports"", ""down the Mississippi River"", ""win"", ""Scott""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/spelling-lincoln.html,"```json
[
    {
        ""term"": ""Lincoln"",
        ""definition"": ""The last name of the 16th President of the United States, Abraham Lincoln."",
        ""mnemonic"": ""Link on another L - Linc on with another L - Lincoln"",
        ""image"": null,
        ""keywords"": [""Link"", ""Linc""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/fort-sumter.html,"```json
[
    {
        ""term"": ""Fort Sumter"",
        ""definition"": ""The location where the American Civil War began when it was taken by the Confederates."",
        ""mnemonic"": ""The Confederates fought to surmount and terrorise (Fort Sumter) the fort."",
        ""image"": ""/images/user/base/History/American Civil War/american-civil-war---fort-sumter.4c3f055.jpg"",
        ""keywords"": [""fought"", ""surmount"", ""ter""]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/shermans-march.html,"```json
[
    {
        ""term"": ""Sherman's March"",
        ""definition"": ""General Sherman's Union troops marched through Georgia from Atlanta to Savannah, laying waste to Confederate war supplies and railroads."",
        ""mnemonic"": ""Think of a Sherman tank marching (Sherman's March), ripping a wide section of earth all the way to Savannah."",
        ""image"": ""/images/user/base/History/American Civil War/sherman-tank-in-american--civil-war.4b57326.jpg"",
        ""keywords"": [
            ""Sherman"",
            ""march""
        ]
    }
]
```"
https://mammothmemory.net/history/american-history/the-american-civil-war/vicksburg.html,"```json
[
    {
        ""term"": ""Vicksburg"",
        ""definition"": ""Described by Lincoln as the key to winning the Civil War; by Jefferson Davis as the nail that held the South's two halves together. Vicksburg sits on the Mississippi river."",
        ""mnemonic"": ""The Vicar's burger (Vicksburg) contained a key (Lincoln's key) and a nail (Jefferson Davis's nail). The Vicar didn't eat the burger hinting at the fact that, after 42 days of being under siege with no food the confederates surrendered."",
        ""image"": ""/images/user/base/History/American Civil War/vicksburg-1-in-american-civil-war-history.1eff64c.jpg"",
        ""keywords"": [""Vicar's burg"", ""key"", ""nail"", ""didn't eat"", ""no food the confederates surrendered""]
    }
]
```"
https://mammothmemory.net/history/american-history/presidents-of-the-usa/how-to-remember-the-presidents-of-the-usa.html,"```json
[
    {
        ""term"": ""George Washington"",
        ""definition"": ""1st President of the USA, inaugurated in 1789"",
        ""mnemonic"": ""Ties (tie = 1) – we were washing them by the ton (Washington)"",
        ""image"": ""/images/user/base/Presidents/remember-george-washington-in-presidents-of-america.09554ea.jpg"",
        ""keywords"": [""Tie"", ""Wash"", ""Ton""]
    },
    {
        ""term"": ""1789"",
        ""definition"": null,
        ""mnemonic"": ""Ties (1), we were washing them by the ton (Washington), but when you saw how many there were you said: “I give up” (789 = 1789)."",
        ""image"": ""/images/user/base/Presidents/remember-george-washington-in-presidents-of-america-2.943471b.jpg"",
        ""keywords"": [""I give up""]
    },
    {
        ""term"": ""George"",
        ""definition"": null,
        ""mnemonic"": ""I know a great way to get rid of the tons of washing (Washington) – give it to Jaws (George)."",
        ""image"": ""/images/user/base/Presidents/remember-george-washington-in-presidents-of-america-3.f051e8f.jpg"",
        ""keywords"": [""Jaws""]
    }
]
```"
https://mammothmemory.net/history/american-history/presidents-of-the-usa/george-washington.html,"```json
[
    {
        ""term"": ""George Washington"",
        ""definition"": ""1st President of the United States, served starting in 1789."",
        ""mnemonic"": ""Ties (1), we were washing them by the ton (Washington), but when you saw how many there were you said: “I give up” (789 = 1789)."",
        ""image"": ""/images/user/base/Presidents/remember-george-washington-in-presidents-of-america-2.943471b.jpg"",
        ""keywords"": [
            ""Ties"",
            ""Washing ton"",
            ""I give up"",
            ""Jaws""
        ]
    }
]
```"
https://mammothmemory.net/history/american-history/presidents-of-the-usa/john-adams.html,"```json
[
    {
        ""term"": ""John Adams"",
        ""definition"": ""2nd President of the USA"",
        ""mnemonic"": ""Noah’s (2) Ark was going to be boarded by the Addams (Adams) Family but Noah wouldn’t let them on. He held them off with a cup hook (797 = 1797) he had wrenched off his kitchen wall."",
        ""image"": ""/images/user/base/Presidents/remember-john-adams-in-presidents-of-america-.801ebe1.jpg"",
        ""keywords"": [""Noah"", ""Addams"", ""cup hook""]
    },
    {
        ""term"": ""John"",
        ""definition"": ""First name of John Adams"",
        ""mnemonic"": ""Noah wouldn’t let the Addams Family on the Ark because they hadn’t been baptised – so the family got John the Baptist (John) to baptise them. John the Baptist used Noah’s cup for the baptism."",
        ""image"": ""/images/user/base/Presidents/remember-john-adams-in-presidents-of-america-2-.0dc24b1.jpg"",
        ""keywords"": [""John the Baptist""]
    }
]
```"
https://mammothmemory.net/history/american-history/presidents-of-the-usa/thomas-jefferson.html,"```json
[
    {
        ""term"": ""Thomas Jefferson"",
        ""definition"": ""3rd President of the USA, 1801"",
        ""mnemonic"": ""“Ma!” (3) said the chef’s son (Jefferson), “I’ve cooked this feast (801 = 1801) for you.”"",
        ""image"": ""/images/user/base/Presidents/remember-thomas-jefferson-in-presidents-of-america-.1b1094b.jpg"",
        ""keywords"": [
            ""Ma"",
            ""chef’s son"",
            ""feast""
        ]
    }
]
```"
https://mammothmemory.net/history/american-history/presidents-of-the-usa/james-madison.html,"```json
[
    {
        ""term"": ""James Madison"",
        ""definition"": ""4th President of the USA, became president in 1809"",
        ""mnemonic"": ""The father was rowing but he got mad at his son because he kept trying to beat him on his vespa."",
        ""image"": ""/images/user/base/Presidents/remember-james-madison-in-history-presidents.6992efd.png"",
        ""keywords"": [""Mad at son"", ""Vespa""]
    },
    {
        ""term"": ""James"",
        ""definition"": null,
        ""mnemonic"": ""The father was so mad that he got his best friend, James Bond (James), to shoot out the tyres of the Vespa."",
        ""image"": ""/images/user/base/Presidents/remember-james-madison-in-presidents-of-america-2.caa6e5f.jpg"",
        ""keywords"": [""James Bond""]
    }
]
```"
